"sF","treid","slice","X","Y","Z"
"V400","s06.asc",6.7,0.468339999999998,0.194149999999997,6.7049
"V400","s06.asc",6.7,0.798310000000001,0.203819999999997,6.7025
"V400","s06.asc",6.7,0.637809999999998,0.048449999999999,6.7381
"V400","s06.asc",6.7,0.65184,0.352129999999999,6.6823
"V400","s06.asc",6.8,0.47794,0.192459999999997,6.7568
"V400","s06.asc",6.8,0.79701,0.259829999999997,6.7843
"V400","s06.asc",6.8,0.64349,0.0381,6.8276
"V400","s06.asc",6.8,0.655159999999999,0.342239999999997,6.753
"V400","s06.asc",6.9,0.487439999999999,0.164489999999997,6.8711
"V400","s06.asc",6.9,0.811039999999998,0.128039999999999,6.9444
"V400","s06.asc",6.9,0.64537,0.0257100000000001,6.939
"V400","s06.asc",6.9,0.659959999999998,0.32808,6.8596
"V400","s06.asc",7,0.497779999999999,0.133989999999997,6.988
"V400","s06.asc",7,0.802199999999999,0.243369999999999,6.9938
"V400","s06.asc",7,0.643059999999998,0.0128499999999967,7.0484
"V400","s06.asc",7,0.66441,0.314859999999999,6.9666
"V400","s07.asc",0.1,0,0.817440000000001,0.122
"V400","s07.asc",0.1,0.464839999999999,0.873850000000001,0.0622999999999987
"V400","s07.asc",0.1,0.240289999999998,0.62724,0.1006
"V400","s07.asc",0.1,0.24342,1.04195,0.0536999999999992
"V400","s07.asc",0.2,0.0195800000000013,0.81644,0.157499999999999
"V400","s07.asc",0.2,0.4574,0.886060000000001,0.156599999999999
"V400","s07.asc",0.2,0.283719999999999,0.62641,0.1823
"V400","s07.asc",0.2,0.278780000000001,1.02844,0.1556
"V400","s07.asc",0.3,0.0292899999999996,0.8246,0.2599
"V400","s07.asc",0.3,0.45504,0.864999999999998,0.262699999999999
"V400","s07.asc",0.3,0.246320000000001,0.626139999999999,0.347099999999999
"V400","s07.asc",0.3,0.26548,1.01643,0.2525
"V400","s07.asc",0.4,0.0338199999999986,0.808019999999999,0.353499999999999
"V400","s07.asc",0.4,0.455500000000001,0.86477,0.402099999999999
"V400","s07.asc",0.4,0.283999999999999,0.62227,0.449
"V400","s07.asc",0.4,0.273589999999999,1.00621,0.363899999999999
"V400","s07.asc",0.5,0.034040000000001,0.80078,0.481
"V400","s07.asc",0.5,0.456240000000001,0.842199999999998,0.534799999999999
"V400","s07.asc",0.5,0.270119999999999,0.614059999999998,0.532
"V400","s07.asc",0.5,0.274429999999999,0.997859999999999,0.4519
"V400","s07.asc",0.6,0.0350000000000001,0.805599999999998,0.6295
"V400","s07.asc",0.6,0.456599999999998,0.844179999999998,0.581
"V400","s07.asc",0.6,0.27525,0.60979,0.6472
"V400","s07.asc",0.6,0.252189999999999,0.98912,0.564
"V400","s07.asc",0.7,0.0472800000000007,0.790669999999999,0.661399999999999
"V400","s07.asc",0.7,0.459409999999998,0.84712,0.749499999999999
"V400","s07.asc",0.7,0.279679999999999,0.60416,0.743599999999999
"V400","s07.asc",0.7,0.277840000000001,0.980979999999999,0.655199999999999
"V400","s07.asc",0.8,0.052109999999999,0.76454,0.765799999999999
"V400","s07.asc",0.8,0.462109999999999,0.824829999999999,0.8398
"V400","s07.asc",0.8,0.29241,0.598140000000001,0.8431
"V400","s07.asc",0.8,0.25235,0.973269999999999,0.7507
"V400","s07.asc",0.9,0.0609399999999987,0.780950000000001,0.854199999999999
"V400","s07.asc",0.9,0.467230000000001,0.833659999999998,0.9468
"V400","s07.asc",0.9,0.285550000000001,0.587209999999999,0.932399999999999
"V400","s07.asc",0.9,0.277519999999999,0.96527,0.857999999999999
"V400","s07.asc",1,0.0678699999999992,0.776070000000001,0.955299999999999
"V400","s07.asc",1,0.470939999999999,0.81202,1.0221
"V400","s07.asc",1,0.282440000000001,0.58248,0.9857
"V400","s07.asc",1,0.270289999999999,0.95776,0.956199999999999
"V400","s07.asc",1.1,0.0746800000000007,0.761649999999999,1.0511
"V400","s07.asc",1.1,0.47504,0.820209999999999,1.1397
"V400","s07.asc",1.1,0.276759999999999,0.574950000000001,1.1446
"V400","s07.asc",1.1,0.275949999999998,0.949909999999999,1.0603
"V400","s07.asc",1.2,0.0818900000000014,0.73807,1.1628
"V400","s07.asc",1.2,0.480799999999999,0.77947,1.2492
"V400","s07.asc",1.2,0.292770000000001,0.568719999999999,1.2327
"V400","s07.asc",1.2,0.296980000000001,0.941220000000001,1.1553
"V400","s07.asc",1.3,0.0873799999999996,0.75075,1.2513
"V400","s07.asc",1.3,0.485289999999999,0.78173,1.3401
"V400","s07.asc",1.3,0.299589999999998,0.559079999999998,1.3364
"V400","s07.asc",1.3,0.30733,0.932659999999998,1.2506
"V400","s07.asc",1.4,0.0881499999999988,0.708939999999998,1.3538
"V400","s07.asc",1.4,0.488789999999998,0.766279999999998,1.4312
"V400","s07.asc",1.4,0.284679999999998,0.547629999999998,1.4435
"V400","s07.asc",1.4,0.297689999999999,0.922919999999998,1.3525
"V400","s07.asc",1.5,0.0971000000000011,0.706389999999999,1.4581
"V400","s07.asc",1.5,0.493230000000001,0.74682,1.5492
"V400","s07.asc",1.5,0.297239999999999,0.536249999999999,1.5489
"V400","s07.asc",1.5,0.304269999999999,0.909510000000001,1.4596
"V400","s07.asc",1.6,0.10285,0.679490000000001,1.5626
"V400","s07.asc",1.6,0.495549999999998,0.729420000000001,1.6259
"V400","s07.asc",1.6,0.289259999999999,0.52355,1.6492
"V400","s07.asc",1.6,0.323149999999998,0.898409999999998,1.5575
"V400","s07.asc",1.7,0.10717,0.667649999999998,1.6531
"V400","s07.asc",1.7,0.500489999999999,0.732890000000001,1.7321
"V400","s07.asc",1.7,0.302330000000001,0.512139999999999,1.7369
"V400","s07.asc",1.7,0.310299999999998,0.88616,1.6516
"V400","s07.asc",1.8,0.0980600000000003,0.658290000000001,1.8448
"V400","s07.asc",1.8,0.502030000000001,0.715299999999999,1.84
"V400","s07.asc",1.8,0.312580000000001,0.495909999999999,1.8418
"V400","s07.asc",1.8,0.31259,0.872299999999999,1.7508
"V400","s07.asc",1.9,0.116879999999998,0.65137,1.8646
"V400","s07.asc",1.9,0.506339999999998,0.695039999999999,1.9485
"V400","s07.asc",1.9,0.309760000000001,0.483819999999998,1.9463
"V400","s07.asc",1.9,0.29513,0.858460000000001,1.8525
"V400","s07.asc",2,0.119289999999999,0.658380000000001,1.9848
"V400","s07.asc",2,0.510259999999999,0.679579999999998,2.0382
"V400","s07.asc",2,0.305060000000001,0.469139999999999,2.0482
"V400","s07.asc",2,0.33154,0.846109999999999,1.9517
"V400","s07.asc",2.1,0.1264,0.634409999999999,2.0542
"V400","s07.asc",2.1,0.51464,0.659199999999998,2.1482
"V400","s07.asc",2.1,0.312249999999999,0.455349999999999,2.1376
"V400","s07.asc",2.1,0.33062,0.829740000000001,2.0644
"V400","s07.asc",2.2,0.13212,0.638089999999998,2.1615
"V400","s07.asc",2.2,0.52026,0.639509999999998,2.2432
"V400","s07.asc",2.2,0.324310000000001,0.442550000000001,2.2385
"V400","s07.asc",2.2,0.341750000000001,0.814399999999999,2.1508
"V400","s07.asc",2.3,0.13673,0.609739999999999,2.2835
"V400","s07.asc",2.3,0.52289,0.640319999999999,2.3472
"V400","s07.asc",2.3,0.315280000000001,0.428380000000001,2.3423
"V400","s07.asc",2.3,0.322839999999999,0.799509999999998,2.2582
"V400","s07.asc",2.4,0.14134,0.61497,2.3511
"V400","s07.asc",2.4,0.527059999999999,0.624679999999998,2.4483
"V400","s07.asc",2.4,0.311150000000001,0.41386,2.4464
"V400","s07.asc",2.4,0.317709999999998,0.784759999999999,2.3557
"V400","s07.asc",2.5,0.14499,0.590540000000001,2.4606
"V400","s07.asc",2.5,0.531130000000001,0.58567,2.5446
"V400","s07.asc",2.5,0.304649999999999,0.40053,2.5482
"V400","s07.asc",2.5,0.312470000000001,0.770029999999998,2.4536
"V400","s07.asc",2.6,0.150829999999999,0.565069999999999,2.5606
"V400","s07.asc",2.6,0.536839999999998,0.588929999999998,2.6232
"V400","s07.asc",2.6,0.334779999999999,0.387689999999999,2.6407
"V400","s07.asc",2.6,0.346039999999999,0.753910000000001,2.5596
"V400","s07.asc",2.7,0.153220000000001,0.571249999999999,2.6519
"V400","s07.asc",2.7,0.536770000000001,0.569710000000001,2.7387
"V400","s07.asc",2.7,0.324010000000001,0.37069,2.7442
"V400","s07.asc",2.7,0.337990000000001,0.739879999999999,2.6545
"V400","s07.asc",2.8,0.160399999999999,0.539149999999999,2.7558
"V400","s07.asc",2.8,0.539259999999999,0.546340000000001,2.8397
"V400","s07.asc",2.8,0.357379999999999,0.359719999999999,2.8496
"V400","s07.asc",2.8,0.33079,0.725919999999999,2.7542
"V400","s07.asc",2.9,0.163350000000001,0.556819999999998,2.8956
"V400","s07.asc",2.9,0.550850000000001,0.575689999999998,2.8801
"V400","s07.asc",2.9,0.350149999999999,0.348579999999998,2.9371
"V400","s07.asc",2.9,0.351219999999998,0.712609999999998,2.8548
"V400","s07.asc",3,0.167010000000001,0.517099999999999,2.9525
"V400","s07.asc",3,0.541599999999999,0.526429999999998,3.0193
"V400","s07.asc",3,0.345079999999999,0.33297,3.0423
"V400","s07.asc",3,0.36374,0.697399999999998,2.9675
"V400","s07.asc",3.1,0.171140000000001,0.52684,3.0652
"V400","s07.asc",3.1,0.543379999999999,0.50347,3.1401
"V400","s07.asc",3.1,0.338100000000001,0.322689999999998,3.1488
"V400","s07.asc",3.1,0.351410000000001,0.684799999999999,3.0515
"V400","s07.asc",3.2,0.171689999999998,0.49372,3.2198
"V400","s07.asc",3.2,0.544039999999999,0.484249999999999,3.2283
"V400","s07.asc",3.2,0.330770000000001,0.31157,3.237
"V400","s07.asc",3.2,0.340900000000001,0.671990000000001,3.1536
"V400","s07.asc",3.3,0.174209999999999,0.462440000000001,3.2871
"V400","s07.asc",3.3,0.545469999999998,0.484159999999999,3.3465
"V400","s07.asc",3.3,0.34132,0.297129999999999,3.346
"V400","s07.asc",3.3,0.37848,0.658269999999998,3.2529
"V400","s07.asc",3.4,0.17726,0.46001,3.3615
"V400","s07.asc",3.4,0.547069999999998,0.4602,3.4378
"V400","s07.asc",3.4,0.329629999999998,0.280909999999999,3.4495
"V400","s07.asc",3.4,0.368169999999999,0.64509,3.3529
"V400","s07.asc",3.5,0.180699999999998,0.460380000000001,3.4731
"V400","s07.asc",3.5,0.550809999999998,0.467140000000001,3.5042
"V400","s07.asc",3.5,0.363099999999999,0.269199999999998,3.5431
"V400","s07.asc",3.5,0.362729999999999,0.629999999999999,3.4599
"V400","s07.asc",3.6,0.18459,0.441179999999999,3.554
"V400","s07.asc",3.6,0.55367,0.445429999999998,3.6271
"V400","s07.asc",3.6,0.338139999999999,0.25385,3.6477
"V400","s07.asc",3.6,0.361339999999998,0.61345,3.5695
"V400","s07.asc",3.7,0.187929999999998,0.41132,3.6523
"V400","s07.asc",3.7,0.565010000000001,0.433779999999999,3.7294
"V400","s07.asc",3.7,0.368030000000001,0.238679999999999,3.7438
"V400","s07.asc",3.7,0.393470000000001,0.601379999999999,3.6547
"V400","s07.asc",3.8,0.191610000000001,0.404869999999999,3.7557
"V400","s07.asc",3.8,0.560369999999999,0.4299,3.7892
"V400","s07.asc",3.8,0.338950000000001,0.224920000000001,3.849
"V400","s07.asc",3.8,0.402560000000001,0.584759999999999,3.7525
"V400","s07.asc",3.9,0.19361,0.38963,3.8535
"V400","s07.asc",3.9,0.563949999999998,0.38552,3.928
"V400","s07.asc",3.9,0.363160000000001,0.20918,3.9467
"V400","s07.asc",3.9,0.3931,0.567589999999999,3.8679
"V400","s07.asc",4,0.200859999999999,0.39537,3.9541
"V400","s07.asc",4,0.567209999999999,0.387819999999998,4.0359
"V400","s07.asc",4,0.367190000000001,0.197430000000001,4.0349
"V400","s07.asc",4,0.372709999999998,0.55406,3.9564
"V400","s07.asc",4.1,0.205860000000001,0.391759999999998,4.0653
"V400","s07.asc",4.1,0.57103,0.36655,4.1485
"V400","s07.asc",4.1,0.357019999999999,0.18618,4.1468
"V400","s07.asc",4.1,0.36684,0.539300000000001,4.0515
"V400","s07.asc",4.2,0.20599,0.399519999999999,4.1589
"V400","s07.asc",4.2,0.574390000000001,0.349899999999998,4.2283
"V400","s07.asc",4.2,0.388559999999998,0.174599999999998,4.2492
"V400","s07.asc",4.2,0.39817,0.527359999999998,4.1574
"V400","s07.asc",4.3,0.215530000000001,0.319859999999998,4.2631
"V400","s07.asc",4.3,0.578299999999999,0.32892,4.3485
"V400","s07.asc",4.3,0.381989999999998,0.165040000000001,4.3444
"V400","s07.asc",4.3,0.420339999999999,0.519069999999999,4.2657
"V400","s07.asc",4.4,0.219359999999998,0.32854,4.3682
"V400","s07.asc",4.4,0.582719999999998,0.33203,4.4421
"V400","s07.asc",4.4,0.395340000000001,0.155719999999999,4.4455
"V400","s07.asc",4.4,0.416309999999999,0.503789999999999,4.3656
"V400","s07.asc",4.5,0.218689999999999,0.293700000000001,4.4565
"V400","s07.asc",4.5,0.585740000000001,0.315259999999999,4.5449
"V400","s07.asc",4.5,0.39087,0.14659,4.5409
"V400","s07.asc",4.5,0.444610000000001,0.492919999999998,4.4603
"V400","s07.asc",4.6,0.226230000000001,0.302669999999999,4.5512
"V400","s07.asc",4.6,0.588750000000001,0.31597,4.6174
"V400","s07.asc",4.6,0.388480000000001,0.138539999999999,4.6168
"V400","s07.asc",4.6,0.422349999999998,0.484500000000001,4.5532
"V400","s07.asc",4.7,0.228539999999999,0.324269999999999,4.7411
"V400","s07.asc",4.7,0.592220000000001,0.29824,4.6831
"V400","s07.asc",4.7,0.40183,0.129960000000001,4.7421
"V400","s07.asc",4.7,0.45401,0.472259999999999,4.6525
"V400","s07.asc",4.8,0.2318,0.27769,4.7653
"V400","s07.asc",4.8,0.595749999999999,0.297129999999999,4.8434
"V400","s07.asc",4.8,0.40645,0.119489999999999,4.842
"V400","s07.asc",4.8,0.471519999999998,0.461449999999999,4.7673
"V400","s07.asc",4.9,0.238869999999999,0.24812,4.8627
"V400","s07.asc",4.9,0.599930000000001,0.281479999999998,4.9307
"V400","s07.asc",4.9,0.388310000000001,0.11093,4.9428
"V400","s07.asc",4.9,0.44651,0.454329999999999,4.862
"V400","s07.asc",5,0.244799999999998,0.28792,4.9588
"V400","s07.asc",5,0.608539999999998,0.264990000000001,5.018
"V400","s07.asc",5,0.410740000000001,0.103919999999999,5.0248
"V400","s07.asc",5,0.43262,0.442789999999999,4.9643
"V400","s07.asc",5.1,0.250139999999998,0.244599999999998,5.0513
"V400","s07.asc",5.1,0.611509999999999,0.243659999999998,5.1477
"V400","s07.asc",5.1,0.440200000000001,0.0927199999999999,5.146
"V400","s07.asc",5.1,0.456199999999999,0.433579999999999,5.0598
"V400","s07.asc",5.2,0.2559,0.252420000000001,5.1511
"V400","s07.asc",5.2,0.61758,0.24963,5.2495
"V400","s07.asc",5.2,0.436139999999998,0.0864899999999977,5.1639
"V400","s07.asc",5.2,0.435169999999999,0.42512,5.1601
"V400","s07.asc",5.3,0.264040000000001,0.285350000000001,5.2522
"V400","s07.asc",5.3,0.621970000000001,0.228210000000001,5.3449
"V400","s07.asc",5.3,0.392199999999999,0.0815400000000004,5.3355
"V400","s07.asc",5.3,0.445170000000001,0.42154,5.2553
"V400","s07.asc",5.4,0.25393,0.227609999999999,5.428
"V400","s07.asc",5.4,0.630489999999998,0.24314,5.444
"V400","s07.asc",5.4,0.45421,0.0816599999999994,5.4482
"V400","s07.asc",5.4,0.46153,0.415420000000001,5.3559
"V400","s07.asc",5.5,0.278400000000001,0.222619999999999,5.4757
"V400","s07.asc",5.5,0.637499999999999,0.22503,5.5395
"V400","s07.asc",5.5,0.422599999999999,0.0805800000000012,5.4519
"V400","s07.asc",5.5,0.462820000000001,0.411210000000001,5.472
"V400","s07.asc",5.6,0.28548,0.235779999999998,5.5545
"V400","s07.asc",5.6,0.645240000000001,0.233219999999999,5.6449
"V400","s07.asc",5.6,0.4527,0.0785499999999999,5.6401
"V400","s07.asc",5.6,0.472369999999998,0.407859999999999,5.5713
"V400","s07.asc",5.7,0.29513,0.226589999999998,5.6681
"V400","s07.asc",5.7,0.652200000000001,0.215329999999998,5.7433
"V400","s07.asc",5.7,0.45215,0.0773599999999988,5.7044
"V400","s07.asc",5.7,0.480629999999998,0.405100000000001,5.6711
"V400","s07.asc",5.8,0.300229999999999,0.249980000000001,5.7689
"V400","s07.asc",5.8,0.661629999999999,0.225429999999999,5.8441
"V400","s07.asc",5.8,0.468869999999999,0.0750899999999994,5.8328
"V400","s07.asc",5.8,0.490590000000001,0.40174,5.7736
"V400","s07.asc",5.9,0.31382,0.212630000000001,5.8546
"V400","s07.asc",5.9,0.67099,0.21632,5.9395
"V400","s07.asc",5.9,0.491699999999998,0.0712900000000012,5.9248
"V400","s07.asc",5.9,0.498519999999999,0.399269999999998,5.9006
"V400","s07.asc",6,0.32254,0.229379999999999,5.9509
"V400","s07.asc",6,0.681380000000001,0.22833,6.0475
"V400","s07.asc",6,0.49278,0.0655800000000006,6.0211
"V400","s07.asc",6,0.50956,0.39498,5.958
"V400","s07.asc",6.1,0.33379,0.21557,6.0604
"V400","s07.asc",6.1,0.69023,0.21303,6.1496
"V400","s07.asc",6.1,0.478629999999999,0.061910000000001,6.0681
"V400","s07.asc",6.1,0.532720000000001,0.386099999999999,6.0752
"V400","s07.asc",6.2,0.342980000000001,0.199649999999998,6.1548
"V400","s07.asc",6.2,0.697150000000001,0.193899999999999,6.2319
"V400","s07.asc",6.2,0.52571,0.0552600000000005,6.2442
"V400","s07.asc",6.2,0.532419999999998,0.38213,6.152
"V400","s07.asc",6.3,0.35229,0.203859999999999,6.274
"V400","s07.asc",6.3,0.702999999999999,0.20055,6.3499
"V400","s07.asc",6.3,0.526859999999999,0.0494199999999978,6.342
"V400","s07.asc",6.3,0.547930000000001,0.376359999999998,6.2602
"V400","s07.asc",6.4,0.357129999999998,0.208089999999999,6.3676
"V400","s07.asc",6.4,0.70721,0.209129999999998,6.4184
"V400","s07.asc",6.4,0.536279999999998,0.0423699999999982,6.4385
"V400","s07.asc",6.4,0.525369999999999,0.36833,6.351
"V400","s07.asc",6.5,0.3596,0.19013,6.4586
"V400","s07.asc",6.5,0.706949999999999,0.205659999999998,6.4909
"V400","s07.asc",6.5,0.507570000000001,0.0331900000000012,6.507
"V400","s07.asc",6.5,0.552160000000001,0.358000000000001,6.4785
"V400","s07.asc",6.6,0.361219999999999,0.19435,6.5683
"V400","s07.asc",6.6,0.707090000000001,0.22954,6.5804
"V400","s07.asc",6.6,0.508559999999999,0.0264600000000002,6.64
"V400","s07.asc",6.6,0.53247,0.348739999999999,6.5746
"V400","s07.asc",6.7,0.360939999999999,0.164169999999999,6.7379
"V400","s07.asc",6.7,0.705089999999998,0.179780000000001,6.6649
"V400","s07.asc",6.7,0.542469999999998,0.019919999999999,6.6913
"V400","s07.asc",6.7,0.548410000000001,0.342639999999999,6.6697
"V400","s07.asc",6.8,0.35988,0.15823,6.8122
"V400","s07.asc",6.8,0.704329999999999,0.177499999999998,6.7732
"V400","s07.asc",6.8,0.510290000000001,0.0160899999999984,6.8328
"V400","s07.asc",6.8,0.57086,0.333849999999998,6.7719
"V400","s07.asc",6.9,0.360119999999998,0.159099999999999,6.8589
"V400","s07.asc",6.9,0.705359999999999,0.15371,6.9247
"V400","s07.asc",6.9,0.524629999999998,0.0109600000000007,6.9491
"V400","s07.asc",6.9,0.52843,0.329819999999998,6.8533
"V400","s07.asc",7,0.360669999999999,0.161020000000001,6.9528
"V400","s07.asc",7,0.70721,0.15474,7.0338
"V400","s07.asc",7,0.53755,0.000109999999999388,7.0043
"V400","s07.asc",7,0.543779999999998,0.324200000000001,6.9804
"V400","s08.asc",0.1,0,0.757119999999999,0.102300000000001
"V400","s08.asc",0.1,0.480250000000002,0.77857,0.140000000000001
"V400","s08.asc",0.1,0.257290000000001,0.550319999999999,0.126100000000001
"V400","s08.asc",0.1,0.281360000000003,0.98048,0.0590000000000011
"V400","s08.asc",0.2,0.00742000000000331,0.771849999999999,0.153400000000001
"V400","s08.asc",0.2,0.476980000000001,0.78314,0.1615
"V400","s08.asc",0.2,0.263240000000003,0.546749999999999,0.195500000000001
"V400","s08.asc",0.2,0.276420000000002,0.97045,0.168000000000001
"V400","s08.asc",0.3,0.00516000000000005,0.77374,0.317
"V400","s08.asc",0.3,0.464790000000001,0.757499999999999,0.2522
"V400","s08.asc",0.3,0.284870000000002,0.551509999999999,0.345600000000001
"V400","s08.asc",0.3,0.285340000000001,0.963439999999999,0.250100000000002
"V400","s08.asc",0.4,0.0115600000000029,0.752789999999999,0.372800000000002
"V400","s08.asc",0.4,0.459780000000002,0.773479999999999,0.3613
"V400","s08.asc",0.4,0.264040000000001,0.551,0.3879
"V400","s08.asc",0.4,0.261090000000003,0.958599999999999,0.3558
"V400","s08.asc",0.5,0.0137200000000028,0.7425,0.523100000000001
"V400","s08.asc",0.5,0.45542,0.777529999999999,0.471400000000001
"V400","s08.asc",0.5,0.263030000000001,0.54931,0.519600000000001
"V400","s08.asc",0.5,0.269930000000002,0.952029999999999,0.458500000000001
"V400","s08.asc",0.6,0.0159700000000029,0.749659999999999,0.577
"V400","s08.asc",0.6,0.451650000000001,0.7654,0.5715
"V400","s08.asc",0.6,0.262110000000003,0.548629999999999,0.607200000000001
"V400","s08.asc",0.6,0.285020000000003,0.94586,0.5593
"V400","s08.asc",0.7,0.01905,0.730169999999999,0.663600000000001
"V400","s08.asc",0.7,0.448350000000001,0.777159999999999,0.6629
"V400","s08.asc",0.7,0.233890000000002,0.546999999999999,0.736800000000001
"V400","s08.asc",0.7,0.277560000000001,0.94122,0.659400000000002
"V400","s08.asc",0.8,0.01952,0.72452,0.750900000000001
"V400","s08.asc",0.8,0.446940000000001,0.751769999999999,0.7538
"V400","s08.asc",0.8,0.268810000000002,0.54257,0.847800000000001
"V400","s08.asc",0.8,0.284840000000003,0.936129999999999,0.762400000000001
"V400","s08.asc",0.9,0.0258900000000004,0.728639999999999,0.866800000000001
"V400","s08.asc",0.9,0.444370000000003,0.75188,0.907300000000001
"V400","s08.asc",0.9,0.243020000000001,0.539619999999999,0.912000000000001
"V400","s08.asc",0.9,0.272470000000002,0.92957,0.851000000000001
"V400","s08.asc",1,0.0293000000000028,0.70885,1.0447
"V400","s08.asc",1,0.444450000000003,0.75071,0.9512
"V400","s08.asc",1,0.244350000000001,0.534459999999999,1.0427
"V400","s08.asc",1,0.271650000000001,0.92305,0.957800000000001
"V400","s08.asc",1.1,0.0302100000000003,0.718259999999999,1.0567
"V400","s08.asc",1.1,0.444100000000002,0.71515,1.1488
"V400","s08.asc",1.1,0.246750000000002,0.528989999999999,1.1297
"V400","s08.asc",1.1,0.280040000000003,0.915979999999999,1.0517
"V400","s08.asc",1.2,0.0327400000000004,0.700479999999999,1.1876
"V400","s08.asc",1.2,0.445450000000001,0.72391,1.2349
"V400","s08.asc",1.2,0.256330000000002,0.5221,1.2384
"V400","s08.asc",1.2,0.281880000000001,0.908589999999998,1.155
"V400","s08.asc",1.3,0.0339600000000004,0.70731,1.2677
"V400","s08.asc",1.3,0.446560000000002,0.72744,1.2577
"V400","s08.asc",1.3,0.258610000000001,0.516259999999999,1.3467
"V400","s08.asc",1.3,0.292680000000001,0.90011,1.2586
"V400","s08.asc",1.4,0.0342400000000005,0.686019999999999,1.3626
"V400","s08.asc",1.4,0.447770000000002,0.677299999999999,1.3893
"V400","s08.asc",1.4,0.261180000000003,0.511049999999999,1.4116
"V400","s08.asc",1.4,0.278260000000003,0.891109999999999,1.3692
"V400","s08.asc",1.5,0.03566,0.673859999999999,1.494
"V400","s08.asc",1.5,0.44538,0.721129999999999,1.5475
"V400","s08.asc",1.5,0.263840000000002,0.50395,1.5412
"V400","s08.asc",1.5,0.282100000000003,0.884509999999999,1.4662
"V400","s08.asc",1.6,0.042620000000003,0.72533,1.5932
"V400","s08.asc",1.6,0.447500000000002,0.70773,1.6499
"V400","s08.asc",1.6,0.247280000000003,0.496189999999999,1.6491
"V400","s08.asc",1.6,0.269910000000003,0.875299999999999,1.5501
"V400","s08.asc",1.7,0.04617,0.669519999999999,1.6628
"V400","s08.asc",1.7,0.447690000000001,0.675549999999999,1.732
"V400","s08.asc",1.7,0.250970000000002,0.48869,1.7353
"V400","s08.asc",1.7,0.296340000000001,0.866619999999999,1.6701
"V400","s08.asc",1.8,0.0518000000000001,0.673219999999999,1.7504
"V400","s08.asc",1.8,0.452750000000002,0.681279999999999,1.846
"V400","s08.asc",1.8,0.254370000000002,0.48128,1.8431
"V400","s08.asc",1.8,0.274750000000001,0.859459999999999,1.7531
"V400","s08.asc",1.9,0.0528600000000026,0.663449999999999,1.8523
"V400","s08.asc",1.9,0.456130000000002,0.694249999999998,1.9366
"V400","s08.asc",1.9,0.257630000000002,0.47411,1.9454
"V400","s08.asc",1.9,0.285520000000002,0.85089,1.8585
"V400","s08.asc",2,0.0612700000000004,0.66522,1.9641
"V400","s08.asc",2,0.460180000000001,0.646409999999999,2.0321
"V400","s08.asc",2,0.268090000000001,0.466659999999999,2.0312
"V400","s08.asc",2,0.297130000000003,0.84165,1.9646
"V400","s08.asc",2.1,0.0694500000000033,0.646459999999999,2.0551
"V400","s08.asc",2.1,0.466370000000001,0.666689999999999,2.1453
"V400","s08.asc",2.1,0.270650000000003,0.460319999999999,2.1389
"V400","s08.asc",2.1,0.279380000000003,0.832979999999999,2.0567
"V400","s08.asc",2.2,0.0756500000000031,0.61787,2.1538
"V400","s08.asc",2.2,0.472240000000003,0.633619999999999,2.2491
"V400","s08.asc",2.2,0.274720000000002,0.451979999999999,2.2464
"V400","s08.asc",2.2,0.30968,0.825489999999999,2.1565
"V400","s08.asc",2.3,0.0808500000000016,0.62918,2.2606
"V400","s08.asc",2.3,0.478590000000001,0.66249,2.3389
"V400","s08.asc",2.3,0.278130000000001,0.444979999999999,2.3324
"V400","s08.asc",2.3,0.287840000000003,0.81851,2.2613
"V400","s08.asc",2.4,0.0873900000000027,0.607239999999999,2.4202
"V400","s08.asc",2.4,0.485040000000001,0.64973,2.4468
"V400","s08.asc",2.4,0.288960000000003,0.43628,2.4396
"V400","s08.asc",2.4,0.332400000000003,0.80706,2.3515
"V400","s08.asc",2.5,0.0974900000000005,0.593449999999999,2.4556
"V400","s08.asc",2.5,0.488580000000002,0.642069999999999,2.5334
"V400","s08.asc",2.5,0.294600000000003,0.425419999999999,2.5468
"V400","s08.asc",2.5,0.309700000000003,0.800739999999999,2.4515
"V400","s08.asc",2.6,0.0652300000000032,0.595879999999999,2.6487
"V400","s08.asc",2.6,0.494390000000003,0.618679999999999,2.6308
"V400","s08.asc",2.6,0.298900000000003,0.41713,2.6327
"V400","s08.asc",2.6,0.314730000000001,0.79027,2.5605
"V400","s08.asc",2.7,0.111440000000002,0.60445,2.6702
"V400","s08.asc",2.7,0.500130000000002,0.625679999999999,2.7465
"V400","s08.asc",2.7,0.303610000000003,0.407779999999999,2.7404
"V400","s08.asc",2.7,0.328130000000002,0.779269999999999,2.6713
"V400","s08.asc",2.8,0.119710000000001,0.56851,2.7575
"V400","s08.asc",2.8,0.503640000000001,0.576319999999999,2.848
"V400","s08.asc",2.8,0.314580000000003,0.398829999999998,2.8477
"V400","s08.asc",2.8,0.307090000000002,0.771129999999999,2.7566
"V400","s08.asc",2.9,0.126450000000002,0.56368,2.868
"V400","s08.asc",2.9,0.50938,0.59465,2.9391
"V400","s08.asc",2.9,0.31813,0.391579999999999,2.9341
"V400","s08.asc",2.9,0.350930000000002,0.760399999999999,2.8508
"V400","s08.asc",3,0.130140000000001,0.56678,2.9633
"V400","s08.asc",3,0.513260000000002,0.59657,3.0332
"V400","s08.asc",3,0.324210000000001,0.38007,3.0418
"V400","s08.asc",3,0.33483,0.750959999999999,2.9505
