"tesi","length_toppo","treid","slice","diam_btw_rows","diam_wti_rows","xcentro","ycentro"
"V400",0.2,"s04",1.6,0.370491456876457,0.361732618473896,0.595145425407925,0.540548357429719
"V400",0.2,"s04",1.8,0.365612268518518,0.360846418604652,0.59679349537037,0.527308790697675
"V400",0.2,"s04",2,0.362660708074534,0.358392008403362,0.593910788819876,0.511364710084034
"V400",0.2,"s04",2.2,0.359548375733855,0.356069847389558,0.590992954990215,0.494669742971888
"V400",0.2,"s04",2.4,0.355997924679487,0.352614438202247,0.585554475160256,0.478387780898877
"V400",0.2,"s04",2.6,0.351551735966736,0.349969912366115,0.578924516632017,0.46413812074002
"V400",0.2,"s04",2.8,0.349331001955034,0.347969350649351,0.571183531280547,0.449663896103897
"V400",0.2,"s04",3,0.350588901515151,0.346558987341772,0.563887367424242,0.436000506329115
"V400",0.2,"s04",3.2,0.351094945959855,0.343392051948052,0.555610458054555,0.423524883116884
"V400",0.2,"s04",3.4,0.352576911111111,0.337837569676701,0.545562655555555,0.411144292084728
"V400",0.2,"s04",3.6,0.3463765625,0.334906936619718,0.53726328125,0.400064031690142
"V400",0.2,"s04",3.8,0.344099583333333,0.335423050847458,0.529949791666666,0.386808474576272
"V400",0.2,"s04",4,0.340826885245902,0.335820423634337,0.526896557377049,0.37308209587514
"V400",0.2,"s04",4.2,0.343413159722222,0.340343560606061,0.516824357638889,0.361489053030304
"V400",0.2,"s04",4.4,0.342054342012667,0.331951166666666,0.507886966924701,0.345046083333334
"V400",0.2,"s04",4.6,0.340454654631083,0.330559,0.498299980376766,0.334504500000001
"V400",0.2,"s04",4.8,0.338115071225071,0.330540161290323,0.487373945868946,0.32074991935484
"V400",0.2,"s04",5,0.341759108231707,0.327397,0.473486383384146,0.3056305
"V400",0.2,"s04",5.2,0.337259757751938,0.331220204081633,0.457762204457364,0.287289897959185
"V400",0.2,"s04",5.4,0.341238399122807,0.320448211624442,0.43962788377193,0.278577712369598
"V400",0.2,"s04",5.6,0.337416305418719,0.318439100877192,0.425585295566502,0.271619199561404
"V400",0.2,"s04",5.8,0.334046230769231,0.315921358490566,0.410963884615384,0.262223320754717
"V400",0.2,"s04",6,0.328539031339031,0.311555333333334,0.387645669515669,0.244696777777778
"V400",0.2,"s04",6.2,0.343651703703704,0.311914719387755,0.354572148148148,0.222703890306123
"V400",0.2,"s04",6.4,0.348887298850574,0.314224126984126,0.318084683908046,0.207966825396826
"V400",0.2,"s04",6.6,0.356553115942029,0.306705737179488,0.276091775362319,0.197813381410257
"V400",0.2,"s04",6.8,0.339841505376344,0.304373837209302,0.232515913978494,0.188808081395349
"V400",0.2,"s04",7,0.340384648148148,0.30839496124031,0.198084175925926,0.168125852713179
"V400",0.2,"s05",0.2,0.406492781954887,0.366912748538012,0.229967819548872,0.965644152046784
"V400",0.2,"s05",0.4,0.382588190476191,0.358648393719807,0.239507238095238,0.951770585748793
"V400",0.2,"s05",0.6,0.374422916666667,0.352064358178054,0.246624791666666,0.937615439958593
"V400",0.2,"s05",0.8,0.368182375397667,0.346958073593074,0.255465334040297,0.922081417748919
"V400",0.2,"s05",1,0.361685642857143,0.345905699300699,0.264399678571428,0.903706695804197
"V400",0.2,"s05",1.2,0.357575736434108,0.343079522357723,0.274618798449612,0.882117322154473
"V400",0.2,"s05",1.4,0.358692048611112,0.343268541033435,0.287567413194444,0.860270015197569
"V400",0.2,"s05",1.6,0.349019046052632,0.33994380952381,0.303336101973684,0.83694642857143
"V400",0.2,"s05",1.8,0.350458394648829,0.339320419047619,0.319926889632107,0.81214740952381
"V400",0.2,"s05",2,0.344065172413793,0.336730595744681,0.336351551724138,0.78766870212766
"V400",0.2,"s05",2.2,0.345103642857143,0.333491247139588,0.356313535714285,0.761692797482838
"V400",0.2,"s05",2.4,0.342764516129032,0.328923464912281,0.377322258064516,0.734340899122808
"V400",0.2,"s05",2.6,0.343983782051282,0.329887,0.398970608974359,0.708518500000001
"V400",0.2,"s05",2.8,0.340521091954023,0.327959487179488,0.420312212643678,0.68201358974359
"V400",0.2,"s05",3,0.3426268,0.327785263157896,0.4425134,0.653617894736843
"V400",0.2,"s05",3.2,0.339659431216931,0.3279497586727,0.463274358465608,0.62361923831071
"V400",0.2,"s05",3.4,0.334314396396396,0.325072666666666,0.481217468468468,0.593093000000001
"V400",0.2,"s05",3.6,0.333931383928572,0.323974513888889,0.500544620535714,0.561695868055556
"V400",0.2,"s05",3.8,0.328388581235698,0.328091215686274,0.516577448512586,0.528299725490196
"V400",0.2,"s05",4,0.334243986928105,0.345404666666665,0.53475022875817,0.483462333333335
"V400",0.2,"s05",4.2,0.330581609195403,0.324441111111111,0.550827471264368,0.457374444444445
"V400",0.2,"s05",4.4,0.328744487179488,0.319203317307692,0.56539391025641,0.421566033653847
"V400",0.2,"s05",4.6,0.357953999999999,0.314451333333333,0.566067,0.392231000000001
"V400",0.2,"s05",4.8,0.329545,0.312422307692307,0.5995175,0.36970576923077
"V400",0.2,"s05",5,0.329126428571429,0.311844101382488,0.621564285714285,0.341993663594471
"V400",0.2,"s05",5.2,0.335761666666667,0.311255910931174,0.639934166666666,0.320447429149799
"V400",0.2,"s05",5.4,0.327580357142857,0.306177904509284,0.659579821428571,0.296294124668436
"V400",0.2,"s05",5.6,0.324865009746588,0.304979304029304,0.673320653021442,0.271166062271063
"V400",0.2,"s05",5.8,0.324467987012987,0.304219379844962,0.690208279220779,0.252103643410854
"V400",0.2,"s05",6,0.325737857142857,0.303060026881721,0.712951071428571,0.234265819892474
"V400",0.2,"s05",6.2,0.325605614035088,0.303558504398827,0.736733859649122,0.215048929618769
"V400",0.2,"s05",6.4,0.331308031189084,0.304717333333333,0.757418089668616,0.198628666666667
"V400",0.2,"s05",6.6,0.336955923076923,0.299761495726496,0.778441038461538,0.187710363247864
"V400",0.2,"s05",6.8,0.32310177631579,0.294131818181818,0.810739638157895,0.17462590909091
"V400",0.2,"s05",7,0.313473763636363,0.288735448028674,0.841144481818181,0.157644498207886
"V400",0.2,"s06",0.2,0.403381885964912,0.38559,0.225609890350876,0.814124999999998
"V400",0.2,"s06",0.4,0.383565153846154,0.353764000000001,0.225613576923076,0.810595999999999
"V400",0.2,"s06",0.6,0.371286350245499,0.358154682539683,0.227879132569557,0.805611230158729
"V400",0.2,"s06",0.8,0.367660666666667,0.35412811965812,0.237734666666666,0.795694829059828
"V400",0.2,"s06",1,0.359984166666666,0.350943238095238,0.245310416666666,0.786205047619046
"V400",0.2,"s06",1.2,0.350334784313726,0.345592282608695,0.251496607843137,0.777021358695651
"V400",0.2,"s06",1.4,0.358627837837839,0.342318660714286,0.263796081081081,0.766475044642856
"V400",0.2,"s06",1.6,0.345438000000001,0.338893027295285,0.266273,0.753474255583125
"V400",0.2,"s06",1.8,0.347577659574467,0.337677307692308,0.277281170212764,0.736781346153845
"V400",0.2,"s06",2,0.347329523809524,0.335404444444444,0.285021904761904,0.720962222222221
"V400",0.2,"s06",2.2,0.346781416666668,0.331145024038461,0.294195958333333,0.70542594951923
"V400",0.2,"s06",2.4,0.347345786163523,0.329537142857143,0.304950440251572,0.68830857142857
"V400",0.2,"s06",2.6,0.344485930232559,0.327359583333333,0.31514203488372,0.670401874999998
"V400",0.2,"s06",2.8,0.341130454545454,0.32554478021978,0.325669772727272,0.652260467032965
"V400",0.2,"s06",3,0.339078,0.329053423913043,0.338588999999999,0.627694538043476
"V400",0.2,"s06",3.2,0.337530800000001,0.327687731481481,0.351574599999999,0.601662384259258
"V400",0.2,"s06",3.4,0.34639564102564,0.322581837606838,0.372262179487178,0.575621303418802
"V400",0.2,"s06",3.6,0.341846754385965,0.323219761904762,0.38635995614035,0.549671785714284
"V400",0.2,"s06",3.8,0.339245,0.320162074074074,0.401437499999999,0.525706962962961
"V400",0.2,"s06",4,0.313720853658538,0.315621923076922,0.403984573170732,0.502514038461537
"V400",0.2,"s06",4.2,0.328767894736842,0.313711222222223,0.422516052631578,0.481898388888887
"V400",0.2,"s06",4.4,0.334106739130434,0.320880000000001,0.436031630434781,0.461999999999999
"V400",0.2,"s06",4.6,0.330286078431374,0.310014583333333,0.44680362745098,0.442881041666665
"V400",0.2,"s06",4.8,0.328450657894737,0.308005714285715,0.452962171052631,0.417842857142855
"V400",0.2,"s06",5,0.325869947368421,0.306160727272728,0.460371026315789,0.399087636363634
"V400",0.2,"s06",5.2,0.321676250000001,0.301821590909092,0.471518125,0.377471704545453
"V400",0.2,"s06",5.4,0.344834,0.303371785714286,0.494832999999999,0.355611607142856
"V400",0.2,"s06",5.6,0.3316306,0.299766176470589,0.5111197,0.338601911764705
"V400",0.2,"s06",5.8,0.316165454545455,0.301472666666668,0.538807272727272,0.316459666666665
"V400",0.2,"s06",6,0.327392333333333,0.297751794871795,0.576003833333332,0.294087435897434
"V400",0.2,"s06",6.2,0.319614687499999,0.296804000000001,0.593532656249999,0.268601999999999
"V400",0.2,"s06",6.4,0.312470714285713,0.314505,0.607784642857142,0.245457499999998
"V400",0.2,"s06",6.6,0.272784318181819,0.299770317460318,0.60610534090909,0.216733730158729
"V400",0.2,"s06",6.8,0.313960370370371,0.289548,0.641909814814815,0.189531999999999
"V400",0.2,"s06",7,0.300885,0.291279473684211,0.652007499999999,0.167170263157893
"V400",0.2,"s07",0.2,0.4269775,0.386489142857143,0.241261249999999,0.828738857142857
"V400",0.2,"s07",0.4,0.417037131313131,0.376812281105991,0.244782343434343,0.814237430875576
"V400",0.2,"s07",0.6,0.411861590909091,0.372456747104247,0.249279204545454,0.799647302123552
"V400",0.2,"s07",0.8,0.40036212585034,0.368249542124542,0.259103103741496,0.785007847985348
"V400",0.2,"s07",1,0.396659924242424,0.367959142857143,0.270324128787878,0.769167571428571
"V400",0.2,"s07",1.2,0.391899195652174,0.363866150793651,0.281155902173913,0.753499146825396
"V400",0.2,"s07",1.4,0.390278048103608,0.3626355,0.291459236817761,0.734495964285713
"V400",0.2,"s07",1.6,0.387112061191626,0.362403325062035,0.299467882447665,0.710792952853597
"V400",0.2,"s07",1.8,0.385089423076923,0.361116176470588,0.307342211538461,0.685238088235294
"V400",0.2,"s07",2,0.383400626118068,0.363018571428571,0.316298917710196,0.657730714285714
"V400",0.2,"s07",2.2,0.380393156028369,0.359598484848485,0.326325088652482,0.627437424242424
"V400",0.2,"s07",2.4,0.376049174603175,0.356523235294118,0.335933031746031,0.598801617647058
"V400",0.2,"s07",2.6,0.379138149509804,0.353033143939394,0.343533866421569,0.56970615530303
"V400",0.2,"s07",2.8,0.367254130434782,0.352881170323929,0.347482934782608,0.54145092998955
"V400",0.2,"s07",3,0.37026728008089,0.350768356997972,0.355272012133468,0.515820649087221
"V400",0.2,"s07",3.2,0.365928108695652,0.34707076923077,0.358576445652174,0.489785384615384
"V400",0.2,"s07",3.4,0.364858153310104,0.348976851851852,0.363216637630662,0.462960092592592
"V400",0.2,"s07",3.6,0.363508764568764,0.347019238095238,0.369459254079254,0.433553952380952
"V400",0.2,"s07",3.8,0.360990777027027,0.346339076923077,0.376458361486486,0.403658538461538
"V400",0.2,"s07",4,0.358453803418804,0.345242933333333,0.385242542735042,0.375661866666666
"V400",0.2,"s07",4.2,0.352472309368192,0.339568192267503,0.395312080610021,0.349783490073145
"V400",0.2,"s07",4.4,0.355479846153846,0.337498214285714,0.402016076923076,0.328720178571428
"V400",0.2,"s07",4.6,0.35461404040404,0.333540385185185,0.408655202020202,0.309104992592592
"V400",0.2,"s07",4.8,0.3504239,0.330165722819594,0.41728555,0.289981009557944
"V400",0.2,"s07",5,0.354470169779287,0.32813037037037,0.426137020373514,0.271745185185185
"V400",0.2,"s07",5.2,0.350667298387096,0.328543894523327,0.438260100806451,0.255012535496957
"V400",0.2,"s07",5.4,0.356649659090909,0.325508109090909,0.448238920454545,0.247573145454545
"V400",0.2,"s07",5.6,0.348905325670498,0.321430219780219,0.466859559386973,0.241982032967032
"V400",0.2,"s07",5.8,0.345496814814814,0.318046432360742,0.484203592592592,0.237465629973474
"V400",0.2,"s07",6,0.345535196078432,0.318658017241379,0.503165931372549,0.22813349137931
"V400",0.2,"s07",6.2,0.34385455,0.315077237762238,0.520626475,0.217990926573426
"V400",0.2,"s07",6.4,0.34171834841629,0.31259960815047,0.532460056561086,0.203284286833855
"V400",0.2,"s07",6.6,0.333356814516129,0.310978511904762,0.532630342741935,0.185958839285714
"V400",0.2,"s07",6.8,0.337462176470589,0.309312631578947,0.532864911764706,0.173776315789473
"V400",0.2,"s07",7,0.339510976430976,0.310542608695652,0.536061784511784,0.163141304347826
"V400",0.2,"s08",0.2,0.462110808080808,0.41572,0.243009040404042,0.758889999999999
"V400",0.2,"s08",0.4,0.442327272727272,0.400706168478261,0.235648181818184,0.75356995923913
"V400",0.2,"s08",0.6,0.428962142857143,0.392567037037037,0.233912500000001,0.746597962962962
"V400",0.2,"s08",0.8,0.419445857142857,0.385420157894737,0.23526992857143,0.738786921052631
"V400",0.2,"s08",1,0.411256151515152,0.380788222811671,0.237503742424244,0.728087957559681
"V400",0.2,"s08",1.2,0.409068690476191,0.377306805555555,0.23946648809524,0.714742847222222
"V400",0.2,"s08",1.4,0.40040570881226,0.370573630769231,0.239754923371649,0.700287584615384
"V400",0.2,"s08",1.6,0.3986703,0.369309333333334,0.246102350000002,0.686156333333332
"V400",0.2,"s08",1.8,0.395647604355717,0.367951767676768,0.252417250453722,0.670678661616161
"V400",0.2,"s08",2,0.39098907051282,0.36723291954023,0.262221618589745,0.654001126436781
"V400",0.2,"s08",2.2,0.390372857142857,0.363272920203735,0.274178571428573,0.639062249575551
"V400",0.2,"s08",2.4,0.388854615384615,0.361851725,0.288265769230771,0.622357737499999
"V400",0.2,"s08",2.6,0.427223749999998,0.362623333333333,0.278841875000002,0.603378333333333
"V400",0.2,"s08",2.8,0.376169583333334,0.359427920168068,0.313130208333335,0.58451925420168
"V400",0.2,"s08",3,0.378079285714286,0.359211904761905,0.322655357142859,0.566054047619047
"V400",0.2,"s08",3.2,0.374313111888112,0.359320427350428,0.33334882867133,0.543841324786324
"V400",0.2,"s08",3.4,0.375683961038961,0.356503371428571,0.345725162337664,0.522433114285714
"V400",0.2,"s08",3.6,0.37144064935065,0.353552690058479,0.358923961038963,0.498674766081871
"V400",0.2,"s08",3.8,0.367522692307693,0.351274464285715,0.367713653846156,0.474468482142857
"V400",0.2,"s08",4,0.360302406015038,0.351054973262032,0.378485939849626,0.452041604278074
"V400",0.2,"s08",4.2,0.36849861111111,0.354250084033613,0.381878194444446,0.427482100840335
"V400",0.2,"s08",4.4,0.366412222222222,0.352569298245614,0.38486388888889,0.40450798245614
"V400",0.2,"s08",4.6,0.364681447368421,0.348618286445013,0.391551776315791,0.381777378516623
"V400",0.2,"s08",4.8,0.3644024,0.34420716112532,0.400292800000002,0.3639594629156
"V400",0.2,"s08",5,0.366263904761904,0.3404378,0.414660047619049,0.350323899999999
"V400",0.2,"s08",5.2,0.365466790450929,0.33940709273183,0.427518912466845,0.338004072681703
"V400",0.2,"s08",5.4,0.362915764705882,0.341518354037267,0.44780611764706,0.325155605590061
"V400",0.2,"s08",5.6,0.354792167832168,0.342009852941176,0.469403006993009,0.308152573529411
"V400",0.2,"s08",5.8,0.360725625,0.337290714285714,0.491537187500002,0.290614642857142
"V400",0.2,"s08",6,0.361228453947369,0.331249,0.513212648026318,0.273114499999999
"V400",0.2,"s08",6.2,0.362813594771242,0.331357857142857,0.52916209150327,0.252071785714285
"V400",0.2,"s08",6.4,0.357328214285714,0.340863137254902,0.549928392857145,0.226084901960784
"V400",0.2,"s08",6.6,0.359436736111111,0.333506547314578,0.561792743055557,0.210701508951406
"V400",0.2,"s08",6.8,0.356149480519481,0.342336153846154,0.572153831168833,0.200322692307691
"V400",0.2,"s08",7,0.353353615384615,0.324331269230769,0.579937807692309,0.174264865384615
"V400",0.2,"s09",0.2,0.400678101503759,0.361261547406082,0.218410234962406,1.10164038908766
"V400",0.2,"s09",0.4,0.386142749774977,0.358693861003861,0.219099988748875,1.0859355019305
"V400",0.2,"s09",0.6,0.377999520697168,0.35435059047619,0.225095054466231,1.0700108952381
"V400",0.2,"s09",0.8,0.372674651260504,0.347950351219512,0.234278031512605,1.05115677560976
"V400",0.2,"s09",1,0.367311834482758,0.346829016216216,0.244685117241379,1.02680170810811
"V400",0.2,"s09",1.2,0.365585063520871,0.343701862745098,0.255268847549909,0.998817598039216
"V400",0.2,"s09",1.4,0.361652001332001,0.347821792717087,0.262992484182484,0.967808515406163
"V400",0.2,"s09",1.6,0.35997062745098,0.34758962406015,0.267018019607843,0.934793759398497
"V400",0.2,"s09",1.8,0.356856146458583,0.344374794745484,0.270376338535414,0.899165016420361
"V400",0.2,"s09",2,0.356608004926108,0.345526176470588,0.272071859605911,0.863336617647059
"V400",0.2,"s09",2.2,0.354455909090909,0.342672128851541,0.274467045454545,0.828225112044818
"V400",0.2,"s09",2.4,0.35297668939394,0.342179803921568,0.277872321969697,0.791356568627451
"V400",0.2,"s09",2.6,0.349087469278034,0.339521,0.282924329877112,0.7546705
"V400",0.2,"s09",2.8,0.349363089430895,0.335471111111111,0.287626788617886,0.717086666666667
"V400",0.2,"s09",3,0.348804892553723,0.340850779220779,0.292838243378311,0.680258246753247
"V400",0.2,"s09",3.2,0.34607007518797,0.335931304347826,0.297924248120301,0.644425652173913
"V400",0.2,"s09",3.4,0.342172142857143,0.333121375661376,0.306506071428571,0.609714497354498
"V400",0.2,"s09",3.6,0.342859037570767,0.328056851851852,0.310632205352548,0.575928981481482
"V400",0.2,"s09",3.8,0.342580151724138,0.325296613965745,0.313803524137931,0.544250480895916
"V400",0.2,"s09",4,0.342888002873563,0.33119,0.317861415229885,0.512545
"V400",0.2,"s09",4.2,0.344670109090909,0.328271666666667,0.321036145454545,0.479784583333333
"V400",0.2,"s09",4.4,0.341678766666666,0.328084130434783,0.317418216666666,0.445187065217391
"V400",0.2,"s09",4.6,0.330182704402516,0.321327850678733,0.311855314465408,0.411885690045249
"V400",0.2,"s09",4.8,0.330634092953523,0.314837543859649,0.309167736131934,0.383565438596491
"V400",0.2,"s09",5,0.330215,0.313146195652174,0.305410833333333,0.360324402173913
"V400",0.2,"s09",5.2,0.330911277777778,0.319596262626263,0.296747861111111,0.334713686868687
"V400",0.2,"s09",5.4,0.336901280788177,0.336893529411764,0.275366502463054,0.302406764705883
"V400",0.2,"s09",5.6,0.332925294117647,0.326998059210526,0.251166176470588,0.270995345394737
"V400",0.2,"s09",5.8,0.332619015151515,0.31298505050505,0.238163825757576,0.253794747474748
"V400",0.2,"s09",6,0.320027781862745,0.301406545454546,0.222704932598039,0.243588727272727
"V400",0.2,"s09",6.2,0.315166154949785,0.299668901515152,0.21390868723099,0.238052632575758
"V400",0.2,"s09",6.4,0.313251225225225,0.299784280701755,0.20560372072072,0.225183192982456
"V400",0.2,"s09",6.6,0.311234512820513,0.301189090909091,0.19387341025641,0.203554545454546
"V400",0.2,"s09",6.8,0.309792351916376,0.301032051282051,0.180617395470383,0.180110641025641
"V400",0.2,"s09",7,0.300024634146341,0.298561666666667,0.166377682926829,0.162685833333334
"V400",0.2,"s10",0.2,0.446408772893773,0.407618061538462,0.249518232600734,0.625210569230769
"V400",0.2,"s10",0.4,0.432602180232558,0.389880759878419,0.23792984011628,0.617903237082066
"V400",0.2,"s10",0.6,0.419144282051282,0.379560619946092,0.23468085897436,0.618614595687331
"V400",0.2,"s10",0.8,0.412518779761905,0.372853129370629,0.233700818452382,0.620167473776223
"V400",0.2,"s10",1,0.407712038183695,0.36825866807611,0.233834176986586,0.620782061310782
"V400",0.2,"s10",1.2,0.401249503685503,0.364111902439025,0.232730157248159,0.617847951219512
"V400",0.2,"s10",1.4,0.396281833333333,0.360841666666667,0.230712416666668,0.611223333333333
"V400",0.2,"s10",1.6,0.392675306122449,0.355218800773694,0.226817653061226,0.604514854932301
"V400",0.2,"s10",1.8,0.388194416282642,0.351051050724638,0.223333982334871,0.595934692028985
"V400",0.2,"s10",2,0.386083437283437,0.349070692307692,0.218894691614693,0.585547653846153
"V400",0.2,"s10",2.2,0.382673333333334,0.348754772727273,0.216061515151516,0.57371375
"V400",0.2,"s10",2.4,0.378380587837838,0.347219431438127,0.21182754391892,0.560532023411371
"V400",0.2,"s10",2.6,0.374866272727273,0.348247747252747,0.207997469696971,0.547495412087912
"V400",0.2,"s10",2.8,0.371462361751152,0.341165128205128,0.201569890552997,0.527942564102564
"V400",0.2,"s10",3,0.366123612903226,0.339471129032258,0.193600193548388,0.509240564516129
"V400",0.2,"s10",3.2,0.35859991954023,0.340509792207792,0.186517626436783,0.491188532467532
"V400",0.2,"s10",3.4,0.363986376811593,0.337431936339522,0.187240144927537,0.474750583554376
"V400",0.2,"s10",3.6,0.3588971875,0.335021466165414,0.186203906250001,0.459527161654135
"V400",0.2,"s10",3.8,0.351494055555556,0.334771764705882,0.184608972222224,0.444590882352941
"V400",0.2,"s10",4,0.350814928571429,0.334883458980044,0.185088535714287,0.427509002217294
"V400",0.2,"s10",4.2,0.367375000000001,0.33290027972028,0.194152500000002,0.410071678321678
"V400",0.2,"s10",4.4,0.360332580645161,0.332626538461539,0.189073709677421,0.387093269230769
"V400",0.2,"s10",4.6,0.358451111111111,0.329178521505376,0.188364444444446,0.365110094086021
"V400",0.2,"s10",4.8,0.355865862068965,0.32828771043771,0.187107068965518,0.341950218855218
"V400",0.2,"s10",5,0.354668214285714,0.329342130434783,0.190505892857144,0.322538065217391
"V400",0.2,"s10",5.2,0.350928333333334,0.325805249042146,0.193160833333335,0.314051513409961
"V400",0.2,"s10",5.4,0.347421515151515,0.322860222222222,0.196492575757577,0.308912111111111
"V400",0.2,"s10",5.6,0.325653571428572,0.320850423280423,0.198893214285716,0.31267664021164
"V400",0.2,"s10",5.8,0.346997142857142,0.316413214285714,0.22438142857143,0.308606607142857
"V400",0.2,"s10",6,0.30911037037037,0.317502916666667,0.220604814814816,0.299206458333333
"V400",0.2,"s10",6.2,0.330386999999999,0.318599861111111,0.243966500000001,0.285046180555555
"V400",0.2,"s10",6.4,0.351135909090908,0.321329090909091,0.275062045454546,0.264945454545454
"V400",0.2,"s10",6.6,0.340341578947368,0.3238975,0.283159210526317,0.24044125
"V400",0.2,"s10",6.8,0.341577000000001,0.311807,0.285903500000001,0.2097065
"V400",0.2,"s10",7,0.329871000000001,0.315837444444445,0.308594500000002,0.183140722222222
"V400",0.2,"s11",0.2,0.470287142857142,0.420312888888889,0.642076428571428,0.810937555555555
"V400",0.2,"s11",0.4,0.441805217391304,0.404350815789474,0.638987391304348,0.796179092105263
"V400",0.2,"s11",0.6,0.428592622222223,0.395399194139194,0.637074088888889,0.780315787545788
"V400",0.2,"s11",0.8,0.415059605978261,0.386737555555556,0.63469324048913,0.761356555555555
"V400",0.2,"s11",1,0.4074635,0.379138189655172,0.63041925,0.742431594827586
"V400",0.2,"s11",1.2,0.400614125,0.382372338709678,0.6256964375,0.722748669354839
"V400",0.2,"s11",1.4,0.3956568,0.377781180124223,0.6208816,0.70276201863354
"V400",0.2,"s11",1.6,0.3925871875,0.367344143222506,0.61501765625,0.678656189258312
"V400",0.2,"s11",1.8,0.384417575757576,0.36579532967033,0.610097878787879,0.654421950549451
"V400",0.2,"s11",2,0.384291945812808,0.364769047619048,0.600249544334975,0.628674523809524
"V400",0.2,"s11",2.2,0.381190999999999,0.363761806239737,0.593077166666667,0.601651855500821
"V400",0.2,"s11",2.4,0.378639166666667,0.364035,0.583252916666667,0.574291
"V400",0.2,"s11",2.6,0.376236516129032,0.361233821510298,0.574333741935484,0.546027437070938
"V400",0.2,"s11",2.8,0.3741807,0.355976516290727,0.56208285,0.523009837092732
"V400",0.2,"s11",3,0.36951832083958,0.348793446153846,0.549926056971514,0.503577123076923
"V400",0.2,"s11",3.2,0.371326225071225,0.347480689655172,0.534245035612536,0.487530344827586
"V400",0.2,"s11",3.4,0.370010076923077,0.342136384439359,0.517076961538462,0.471283981693364
"V400",0.2,"s11",3.6,0.364609761904762,0.341606269230769,0.498680119047619,0.455597634615385
"V400",0.2,"s11",3.8,0.361766206140351,0.341726125,0.481137313596491,0.4384349375
"V400",0.2,"s11",4,0.357404391025641,0.334619166666667,0.460875112179487,0.420474583333333
"V400",0.2,"s11",4.2,0.360265252525253,0.324320032679739,0.442866262626263,0.402209428104575
"V400",0.2,"s11",4.4,0.357577824561404,0.314497857142857,0.430055754385965,0.385098214285714
"V400",0.2,"s11",4.6,0.353949887798037,0.321367,0.418855378681627,0.3610235
"V400",0.2,"s11",4.8,0.352484393592678,0.3326215,0.405963066361556,0.33508325
"V400",0.2,"s11",5,0.345274330434783,0.312304202898551,0.394968034782609,0.327168768115942
"V400",0.2,"s11",5.2,0.3496707,0.343272,0.37693985,0.298136
"V400",0.2,"s11",5.4,0.347785010351967,0.294808076923077,0.360614886128364,0.317654038461538
"V400",0.2,"s11",5.6,0.336418428571429,0.302657368421052,0.344042214285714,0.317448684210527
"V400",0.2,"s11",5.8,0.333785698529411,0.295531304347826,0.328974025735294,0.315085652173913
"V400",0.2,"s11",6,0.331649333333334,0.335478695652174,0.313257333333333,0.283619347826087
"V400",0.2,"s11",6.2,0.330870446428571,0.321360833333333,0.296263348214286,0.279417083333333
"V400",0.2,"s11",6.4,0.337137894736842,0.305804761904762,0.280151052631579,0.272112380952381
"V400",0.2,"s11",6.6,0.331722857142857,0.306398095238096,0.262234285714286,0.259839047619047
"V400",0.2,"s11",6.8,0.330729499999999,0.32490625,0.23980725,0.237393125
"V400",0.2,"s11",7,0.336167142857144,0.309438636363636,0.214773571428571,0.230639318181818
"V400",0.2,"s12",0.2,0.396521101973684,0.355878186813187,0.222809761513157,0.792160521978021
"V400",0.2,"s12",0.4,0.380429111969112,0.353986,0.224564015444015,0.772811999999999
"V400",0.2,"s12",0.6,0.372635073710074,0.351047727272727,0.226965644963145,0.754458863636363
"V400",0.2,"s12",0.8,0.363369937460913,0.343203333333334,0.229276250781738,0.734957666666666
"V400",0.2,"s12",1,0.357637191637631,0.342099468690702,0.229879452961672,0.712090910815939
"V400",0.2,"s12",1.2,0.350731432145091,0.339778741935484,0.231948642901813,0.690598370967741
"V400",0.2,"s12",1.4,0.347310074525745,0.341012408293461,0.236556426151761,0.666164098883572
"V400",0.2,"s12",1.6,0.345341063596491,0.337517,0.241913426535087,0.638618999999999
"V400",0.2,"s12",1.8,0.343016138888889,0.336964770114942,0.244792819444444,0.611850718390804
"V400",0.2,"s12",2,0.341324825026511,0.337657261904762,0.247468022269352,0.583347202380952
"V400",0.2,"s12",2.2,0.336794954703833,0.332248762677485,0.249048620209059,0.555973204868153
"V400",0.2,"s12",2.4,0.333260664451827,0.3325278125,0.250541760797342,0.527558906249999
"V400",0.2,"s12",2.6,0.334011944444444,0.3289975,0.249280694444444,0.501553749999999
"V400",0.2,"s12",2.8,0.3342834252386,0.329545971428571,0.246542200424177,0.474629414285714
"V400",0.2,"s12",3,0.330491943589744,0.324814567307692,0.244246228205128,0.447680408653845
"V400",0.2,"s12",3.2,0.324035338491296,0.325637674074074,0.242774032882011,0.424165237037036
"V400",0.2,"s12",3.4,0.324884801864802,0.319844243697479,0.243737855477855,0.403828592436974
"V400",0.2,"s12",3.6,0.336567749999999,0.320265980148884,0.236133875,0.382599913151364
"V400",0.2,"s12",3.8,0.320101647058824,0.319001086956522,0.247133176470588,0.36192554347826
"V400",0.2,"s12",4,0.321849380952381,0.316457521222411,0.248736976190475,0.34093349745331
"V400",0.2,"s12",4.2,0.3172831875,0.314232657342657,0.250453156249999,0.323719055944055
"V400",0.2,"s12",4.4,0.316575333333334,0.31215108045977,0.246487333333333,0.311226873563218
"V400",0.2,"s12",4.6,0.317542130124777,0.310045601851852,0.239638640819964,0.301449050925925
